path,owner,bytes,physical_lines,code_lines,classification,is_rust,embedded_test_lines
crates/arcweft-character-view/Cargo.toml,arcweft-character-view,438,21,18,text,false,0
crates/arcweft-character-view/src/lib.rs,arcweft-character-view,16994,518,443,facade,true,107
crates/arcweft-cli/Cargo.toml,arcweft-cli,3655,102,97,text,false,0
crates/arcweft-cli/src/app/agent/mcp_stdio.rs,arcweft-cli,28207,867,813,production,true,344
crates/arcweft-cli/src/app/agent/native/capture.rs,arcweft-cli,33601,985,945,production,true,0
crates/arcweft-cli/src/app/agent/native/image_mapping.rs,arcweft-cli,30709,917,868,production,true,0
crates/arcweft-cli/src/app/agent/native/mcp_debug.rs,arcweft-cli,24420,613,587,production,true,0
crates/arcweft-cli/src/app/agent/native/mcp_protocol/latest_capture_tests.rs,arcweft-cli,6406,188,181,test,true,0
crates/arcweft-cli/src/app/agent/native/mcp_protocol.rs,arcweft-cli,63575,1630,1551,production,true,65
crates/arcweft-cli/src/app/agent/native/mcp_rag.rs,arcweft-cli,49235,1378,1329,production,true,0
crates/arcweft-cli/src/app/agent/native/mcp_resources.rs,arcweft-cli,39664,1078,1030,production,true,0
crates/arcweft-cli/src/app/agent/native/observe.rs,arcweft-cli,49952,1401,1325,production,true,0
crates/arcweft-cli/src/app/agent/native/observe_resources.rs,arcweft-cli,13878,401,385,production,true,0
crates/arcweft-cli/src/app/agent/native/player_observation/capture.rs,arcweft-cli,16844,461,444,production,true,0
crates/arcweft-cli/src/app/agent/native/player_observation/tests.rs,arcweft-cli,14474,410,381,test,true,0
crates/arcweft-cli/src/app/agent/native/player_observation.rs,arcweft-cli,38989,1111,1067,production,true,0
crates/arcweft-cli/src/app/agent/native/prepared_text_observation/view.rs,arcweft-cli,17557,479,458,production,true,38
crates/arcweft-cli/src/app/agent/native/prepared_text_observation.rs,arcweft-cli,39597,1155,1102,production,true,0
crates/arcweft-cli/src/app/agent/native/repl.rs,arcweft-cli,52035,1572,1500,production,true,0
crates/arcweft-cli/src/app/agent/native/repl_cli_command/dispatch.rs,arcweft-cli,15770,491,465,production,true,74
crates/arcweft-cli/src/app/agent/native/repl_cli_command/format.rs,arcweft-cli,8111,227,211,production,true,49
crates/arcweft-cli/src/app/agent/native/repl_cli_command/parse.rs,arcweft-cli,19803,573,529,production,true,104
crates/arcweft-cli/src/app/agent/native/repl_cli_command/protocol.rs,arcweft-cli,10326,302,279,production,true,74
crates/arcweft-cli/src/app/agent/native/repl_cli_command/types.rs,arcweft-cli,9806,387,346,production,true,0
crates/arcweft-cli/src/app/agent/native/repl_cli_command.rs,arcweft-cli,894,20,12,production,true,0
crates/arcweft-cli/src/app/agent/native/repl_command_bridge.rs,arcweft-cli,26211,723,686,production,true,78
crates/arcweft-cli/src/app/agent/native/repl_command_format.rs,arcweft-cli,19678,559,516,production,true,113
crates/arcweft-cli/src/app/agent/native/repl_project_binding.rs,arcweft-cli,2741,80,76,production,true,0
crates/arcweft-cli/src/app/agent/native/runtime_observation.rs,arcweft-cli,26112,650,621,production,true,156
crates/arcweft-cli/src/app/agent/native/tests.rs,arcweft-cli,114950,3300,3120,test,true,0
crates/arcweft-cli/src/app/agent/native.rs,arcweft-cli,15646,334,323,production,true,0
crates/arcweft-cli/src/app/agent/rag/source_index.rs,arcweft-cli,55028,1500,1435,production,true,0
crates/arcweft-cli/src/app/agent/rag.rs,arcweft-cli,48820,1352,1301,production,true,0
crates/arcweft-cli/src/app/agent/script.rs,arcweft-cli,79509,2265,2152,production,true,77
crates/arcweft-cli/src/app/agent.rs,arcweft-cli,22677,700,659,production,true,146
crates/arcweft-cli/src/app/bundle/tests/view_part_recovery.rs,arcweft-cli,1775,59,55,test,true,0
crates/arcweft-cli/src/app/bundle/tests.rs,arcweft-cli,18100,546,510,test,true,0
crates/arcweft-cli/src/app/bundle.rs,arcweft-cli,43057,1191,1134,production,true,0
crates/arcweft-cli/src/app/cache.rs,arcweft-cli,27891,756,690,production,true,369
crates/arcweft-cli/src/app/commands.rs,arcweft-cli,3896,122,109,production,true,0
crates/arcweft-cli/src/app/debug.rs,arcweft-cli,77553,2371,2255,production,true,70
crates/arcweft-cli/src/app/diagnostics/tests.rs,arcweft-cli,12287,342,318,test,true,0
crates/arcweft-cli/src/app/diagnostics.rs,arcweft-cli,15969,413,379,production,true,193
crates/arcweft-cli/src/app/import.rs,arcweft-cli,6317,201,180,production,true,19
crates/arcweft-cli/src/app/inspect.rs,arcweft-cli,6441,201,183,production,true,64
crates/arcweft-cli/src/app/jit.rs,arcweft-cli,58154,1628,1536,production,true,0
crates/arcweft-cli/src/app/local_embedding.rs,arcweft-cli,3520,104,92,production,true,0
crates/arcweft-cli/src/app/native_player.rs,arcweft-cli,1205,39,37,production,true,0
crates/arcweft-cli/src/app/progress.rs,arcweft-cli,3993,144,129,production,true,35
crates/arcweft-cli/src/app/project.rs,arcweft-cli,53541,1486,1401,production,true,55
crates/arcweft-cli/src/app/project_commands/tests.rs,arcweft-cli,19312,529,496,test,true,0
crates/arcweft-cli/src/app/project_commands.rs,arcweft-cli,89289,2488,2355,production,true,0
crates/arcweft-cli/src/app/release.rs,arcweft-cli,15944,442,390,production,true,28
crates/arcweft-cli/src/app/release_sign.rs,arcweft-cli,9370,280,259,production,true,57
crates/arcweft-cli/src/app/remote_embedding.rs,arcweft-cli,10393,311,290,production,true,97
crates/arcweft-cli/src/app/runtime/bench.rs,arcweft-cli,6217,153,148,production,true,0
crates/arcweft-cli/src/app/runtime/cli.rs,arcweft-cli,2881,78,77,production,true,0
crates/arcweft-cli/src/app/runtime/entry.rs,arcweft-cli,3649,111,106,production,true,0
crates/arcweft-cli/src/app/runtime/executor.rs,arcweft-cli,4052,121,108,production,true,0
crates/arcweft-cli/src/app/runtime/expectations.rs,arcweft-cli,4527,139,129,production,true,0
crates/arcweft-cli/src/app/runtime/invocation.rs,arcweft-cli,2575,69,66,production,true,0
crates/arcweft-cli/src/app/runtime/options.rs,arcweft-cli,12677,353,333,production,true,0
crates/arcweft-cli/src/app/runtime/parse.rs,arcweft-cli,6617,176,163,production,true,0
crates/arcweft-cli/src/app/runtime/plan.rs,arcweft-cli,1131,29,28,production,true,0
crates/arcweft-cli/src/app/runtime/profile.rs,arcweft-cli,10097,270,256,production,true,0
crates/arcweft-cli/src/app/runtime/profile_cmd.rs,arcweft-cli,4565,112,110,production,true,0
crates/arcweft-cli/src/app/runtime/reports.rs,arcweft-cli,1420,34,32,production,true,0
crates/arcweft-cli/src/app/runtime/run.rs,arcweft-cli,53034,1450,1363,production,true,312
crates/arcweft-cli/src/app/runtime/script_bench/mod.rs,arcweft-cli,4328,115,111,production,true,0
crates/arcweft-cli/src/app/runtime/script_bench/run.rs,arcweft-cli,12058,362,352,production,true,0
crates/arcweft-cli/src/app/runtime/script_bench/samples.rs,arcweft-cli,29079,614,585,production,true,0
crates/arcweft-cli/src/app/runtime/script_test.rs,arcweft-cli,7608,227,224,test,true,0
crates/arcweft-cli/src/app/runtime/serve.rs,arcweft-cli,6091,186,179,production,true,0
crates/arcweft-cli/src/app/runtime/steps.rs,arcweft-cli,7217,223,210,production,true,0
crates/arcweft-cli/src/app/runtime.rs,arcweft-cli,290,17,17,production,true,0
crates/arcweft-cli/src/app/runtime_artifact.rs,arcweft-cli,2363,65,59,production,true,0
crates/arcweft-cli/src/app/shared.rs,arcweft-cli,482,16,14,production,true,0
crates/arcweft-cli/src/app/tooling.rs,arcweft-cli,4912,159,151,production,true,0
crates/arcweft-cli/src/app/verify.rs,arcweft-cli,16073,465,442,production,true,21
crates/arcweft-cli/src/app.rs,arcweft-cli,5164,123,116,production,true,0
crates/arcweft-cli/src/lib.rs,arcweft-cli,827,19,15,facade,true,0
crates/arcweft-cli/src/main.rs,arcweft-cli,82,3,3,facade,true,0
crates/arcweft-cli/src/output.rs,arcweft-cli,42297,1209,1127,production,true,0
crates/arcweft-cli/src/server_adapter.rs,arcweft-cli,18826,552,518,production,true,158
crates/arcweft-cli/src/toolchain_profile.rs,arcweft-cli,75712,2463,2356,production,true,296
crates/arcweft-cli/tests/arcw_fixtures_check_run.rs,arcweft-cli,4223,132,121,test,true,0
crates/arcweft-cli/tests/check/agent_observe_native/core.rs,arcweft-cli,44905,1223,1158,test,true,0
crates/arcweft-cli/tests/check/agent_observe_native/mcp_native_capture.rs,arcweft-cli,13093,325,318,test,true,0
crates/arcweft-cli/tests/check/agent_observe_native/native_samples_effects.rs,arcweft-cli,211244,5791,5413,test,true,0
crates/arcweft-cli/tests/check/agent_observe_native/native_vertical.rs,arcweft-cli,240696,6717,6252,test,true,0
crates/arcweft-cli/tests/check/agent_observe_native/published_jlreq_class_mix.rs,arcweft-cli,220850,6108,5708,test,true,0
crates/arcweft-cli/tests/check/agent_observe_native/published_jlreq_units.rs,arcweft-cli,144322,4211,3975,test,true,0
crates/arcweft-cli/tests/check/agent_observe_native/shared.rs,arcweft-cli,45665,1264,1190,test,true,0
crates/arcweft-cli/tests/check/agent_observe_native/visual_smoke.rs,arcweft-cli,13563,364,343,test,true,0
crates/arcweft-cli/tests/check/agent_observe_native.rs,arcweft-cli,967,22,20,test,true,0
crates/arcweft-cli/tests/check/agent_script_debug.rs,arcweft-cli,169260,4536,4349,test,true,0
crates/arcweft-cli/tests/check/cli_runtime_bench.rs,arcweft-cli,219769,6868,6444,test,true,0
crates/arcweft-cli/tests/check/profile_entry_selection.rs,arcweft-cli,4229,175,152,test,true,0
crates/arcweft-cli/tests/check/toolchain_jit.rs,arcweft-cli,39944,1552,1493,test,true,0
crates/arcweft-cli/tests/check.rs,arcweft-cli,25416,734,672,test,true,0
crates/arcweft-cli/tests/check_core_cli.rs,arcweft-cli,2033,62,53,test,true,0
crates/arcweft-cli/tests/native_style_parity_sample.rs,arcweft-cli,4386,107,103,test,true,0
crates/arcweft-cli/tests/release_trust_json.rs,arcweft-cli,7017,203,188,test,true,0
crates/arcweft-cli/tests/runtime_native_options.rs,arcweft-cli,2305,82,75,test,true,0
crates/arcweft-cli/tests/seq04_8_4_persistent_cache_build_cli_goldens.rs,arcweft-cli,19497,555,506,test,true,0
crates/arcweft-cli/tests/support/cli.rs,arcweft-cli,1330,59,51,test,true,0
crates/arcweft-cli/tests/support/json.rs,arcweft-cli,427,15,13,test,true,0
crates/arcweft-cli/tests/support/release_trust_fixture.rs,arcweft-cli,11559,322,295,test,true,0
crates/arcweft-cli/tests/support/temp.rs,arcweft-cli,1271,49,44,test,true,0
crates/arcweft-cli/tests/support/workspace.rs,arcweft-cli,662,29,25,test,true,0
crates/arcweft-codec-arrow/Cargo.toml,arcweft-codec-arrow,366,16,14,text,false,0
crates/arcweft-codec-arrow/src/ipc_preflight.rs,arcweft-codec-arrow,12145,375,356,production,true,0
crates/arcweft-codec-arrow/src/lib.rs,arcweft-codec-arrow,27078,826,776,facade,true,0
crates/arcweft-codec-arrow/src/parquet_preflight.rs,arcweft-codec-arrow,5831,186,166,production,true,0
crates/arcweft-codec-arrow/tests/shape_codec.rs,arcweft-codec-arrow,15273,469,426,test,true,0
crates/arcweft-codec-avro/Cargo.toml,arcweft-codec-avro,325,15,13,text,false,0
crates/arcweft-codec-avro/src/avro_preflight.rs,arcweft-codec-avro,13432,421,393,production,true,0
crates/arcweft-codec-avro/src/codec.rs,arcweft-codec-avro,34194,932,893,production,true,0
crates/arcweft-codec-avro/src/enum_value.rs,arcweft-codec-avro,13239,392,378,production,true,0
crates/arcweft-codec-avro/src/lib.rs,arcweft-codec-avro,76,5,4,facade,true,0
crates/arcweft-codec-avro/tests/shape_codec.rs,arcweft-codec-avro,21733,688,651,test,true,0
crates/arcweft-codec-binary/Cargo.toml,arcweft-codec-binary,568,20,17,text,false,0
crates/arcweft-codec-binary/src/lib.rs,arcweft-codec-binary,12868,394,358,facade,true,0
crates/arcweft-codec-binary/tests/strict_decode.rs,arcweft-codec-binary,3594,127,108,test,true,0
crates/arcweft-codec-cbor/Cargo.toml,arcweft-codec-cbor,351,16,14,text,false,0
crates/arcweft-codec-cbor/src/lib.rs,arcweft-codec-cbor,9139,279,262,facade,true,0
crates/arcweft-codec-cbor/tests/native_mapping.rs,arcweft-codec-cbor,4760,154,138,test,true,0
crates/arcweft-codec-csv/Cargo.toml,arcweft-codec-csv,340,16,14,text,false,0
crates/arcweft-codec-csv/src/lib.rs,arcweft-codec-csv,25562,744,709,facade,true,0
crates/arcweft-codec-csv/tests/shape_codec.rs,arcweft-codec-csv,9060,287,258,test,true,0
crates/arcweft-codec-json/Cargo.toml,arcweft-codec-json,342,16,14,text,false,0
crates/arcweft-codec-json/src/lib.rs,arcweft-codec-json,28776,808,758,facade,true,0
crates/arcweft-codec-json/tests/shape_codec.rs,arcweft-codec-json,6670,227,206,test,true,0
crates/arcweft-codec-msgpack/Cargo.toml,arcweft-codec-msgpack,316,15,13,text,false,0
crates/arcweft-codec-msgpack/src/lib.rs,arcweft-codec-msgpack,10064,271,253,facade,true,0
crates/arcweft-codec-msgpack/tests/native_mapping.rs,arcweft-codec-msgpack,4760,147,131,test,true,0
crates/arcweft-codec-toml/Cargo.toml,arcweft-codec-toml,348,16,14,text,false,0
crates/arcweft-codec-toml/src/lib.rs,arcweft-codec-toml,26529,732,683,facade,true,0
crates/arcweft-codec-toml/src/source_preflight.rs,arcweft-codec-toml,12752,393,363,production,true,0
crates/arcweft-codec-toml/tests/shape_codec.rs,arcweft-codec-toml,7622,257,231,test,true,0
crates/arcweft-codec-yaml/Cargo.toml,arcweft-codec-yaml,319,15,13,text,false,0
crates/arcweft-codec-yaml/src/lib.rs,arcweft-codec-yaml,25894,694,657,facade,true,0
crates/arcweft-codec-yaml/src/source_preflight.rs,arcweft-codec-yaml,9506,283,260,production,true,0
crates/arcweft-codec-yaml/tests/shape_codec.rs,arcweft-codec-yaml,7357,243,217,test,true,0
crates/arcweft-compiler/Cargo.toml,arcweft-compiler,1523,50,45,text,false,0
crates/arcweft-compiler/src/agent.rs,arcweft-compiler,14085,346,325,production,true,0
crates/arcweft-compiler/src/agent_project.rs,arcweft-compiler,22026,551,513,production,true,0
crates/arcweft-compiler/src/content_partition.rs,arcweft-compiler,6467,204,184,production,true,113
crates/arcweft-compiler/src/effect_manifest.rs,arcweft-compiler,3101,89,74,production,true,20
crates/arcweft-compiler/src/error.rs,arcweft-compiler,4199,97,81,production,true,0
crates/arcweft-compiler/src/fx_catalog.rs,arcweft-compiler,2785,72,59,production,true,0
crates/arcweft-compiler/src/incremental.rs,arcweft-compiler,11268,279,254,production,true,81
crates/arcweft-compiler/src/lib.rs,arcweft-compiler,418,21,19,facade,true,0
crates/arcweft-compiler/src/link.rs,arcweft-compiler,4711,148,126,production,true,42
crates/arcweft-compiler/src/lower/closure_instances.rs,arcweft-compiler,2568,63,60,production,true,0
crates/arcweft-compiler/src/lower/evaluated_effects.rs,arcweft-compiler,5995,148,143,production,true,0
crates/arcweft-compiler/src/lower/fx.rs,arcweft-compiler,25845,630,588,production,true,0
crates/arcweft-compiler/src/lower/project_instances/tests.rs,arcweft-compiler,22088,610,587,test,true,0
crates/arcweft-compiler/src/lower/project_instances/types.rs,arcweft-compiler,3114,89,74,production,true,0
crates/arcweft-compiler/src/lower/project_instances/work.rs,arcweft-compiler,5444,166,145,production,true,0
crates/arcweft-compiler/src/lower/project_instances.rs,arcweft-compiler,17626,517,464,production,true,0
crates/arcweft-compiler/src/lower/reachability.rs,arcweft-compiler,28354,741,717,production,true,0
crates/arcweft-compiler/src/lower/text_proxy.rs,arcweft-compiler,7500,177,168,production,true,0
crates/arcweft-compiler/src/lower/variants.rs,arcweft-compiler,9947,251,245,production,true,0
crates/arcweft-compiler/src/lower.rs,arcweft-compiler,331556,7841,7628,production,true,0
crates/arcweft-compiler/src/object.rs,arcweft-compiler,3025,108,92,production,true,31
crates/arcweft-compiler/src/parse.rs,arcweft-compiler,530,16,12,production,true,0
crates/arcweft-compiler/src/persistent.rs,arcweft-compiler,75154,1943,1790,production,true,525
crates/arcweft-compiler/src/project/cache_batch.rs,arcweft-compiler,3608,131,108,production,true,0
crates/arcweft-compiler/src/project/dialogue_profile.rs,arcweft-compiler,15029,399,366,production,true,0
crates/arcweft-compiler/src/project/entry_runtime.rs,arcweft-compiler,20284,509,483,production,true,0
crates/arcweft-compiler/src/project/entry_tests.rs,arcweft-compiler,34922,1112,1039,test,true,0
crates/arcweft-compiler/src/project/registration.rs,arcweft-compiler,10924,329,281,production,true,62
crates/arcweft-compiler/src/project/tests.rs,arcweft-compiler,54262,1564,1496,test,true,0
crates/arcweft-compiler/src/project.rs,arcweft-compiler,60727,1708,1541,production,true,0
crates/arcweft-compiler/src/reachability.rs,arcweft-compiler,6757,262,216,production,true,0
crates/arcweft-compiler/src/runtime_diagnostics.rs,arcweft-compiler,4652,130,110,production,true,35
crates/arcweft-compiler/src/source.rs,arcweft-compiler,7850,234,199,production,true,87
crates/arcweft-compiler/src/style.rs,arcweft-compiler,14004,375,339,production,true,0
crates/arcweft-compiler/src/types.rs,arcweft-compiler,2456,60,54,production,true,0
crates/arcweft-compiler/src/view.rs,arcweft-compiler,57566,1421,1347,production,true,0
crates/arcweft-compiler/tests/api_compile.rs,arcweft-compiler,641,12,12,test,true,0
crates/arcweft-compiler/tests/assertions.rs,arcweft-compiler,17358,501,481,test,true,0
crates/arcweft-compiler/tests/callable_execution.rs,arcweft-compiler,14030,563,519,test,true,0
crates/arcweft-compiler/tests/choice_static.rs,arcweft-compiler,1560,54,49,test,true,0
crates/arcweft-compiler/tests/diagnostic_ownership.rs,arcweft-compiler,2611,68,62,test,true,0
crates/arcweft-compiler/tests/dialogue_profile_admission.rs,arcweft-compiler,11800,355,333,test,true,0
crates/arcweft-compiler/tests/evaluated_effects.rs,arcweft-compiler,24991,730,683,test,true,0
